x,y,z,phi1,PHI,phi2,phase,grain_id,kam,stored_energy,is_recrystallized
8.0,18.0,4.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,48.65915807040151,580419.1990720766,0
8.0,18.0,5.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,22.083119447815466,171814.62040562538,0
8.0,18.0,6.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,10.457215537367812,59792.69818373168,0
8.0,18.0,7.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,7.420877539818359,36363.45281132741,0
8.0,18.0,8.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,7.514271327669566,37122.966062945234,0
8.0,18.0,9.0,341.9418358655334,115.21961335527287,246.91604771218522,1,82,7.261478124810523,34337.95407899561,0
8.0,19.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.918476280195997,24736.20890463138,0
8.0,19.0,1.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.672484223680513,22451.704223674038,0
8.0,19.0,2.0,185.87471629337108,115.90062769929139,109.00723489086775,1,31,5.677070584084372,24238.84888406188,0
8.0,19.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,31.166439815341043,303736.388258839,0
8.0,19.0,4.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,35.39343413393769,371884.0942536999,0
8.0,19.0,5.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,14.845717184925688,95556.69951837914,0
8.0,19.0,6.0,340.7406449351847,115.69939956916862,241.40731197169924,1,49,7.267619734633326,33684.00570368088,0
8.0,19.0,7.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,7.472825493814253,35923.478424498564,0
8.0,19.0,8.0,340.7406449351847,115.69939956916862,241.40731197169924,1,49,6.970303462119838,30262.368838431234,0
8.0,19.0,9.0,340.7406449351847,115.69939956916862,241.40731197169924,1,49,7.050897454959867,33216.251620978685,0
9.0,0.0,0.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,6.628294824606401,28200.407020182694,0
9.0,0.0,1.0,265.2944456440309,155.09418176517258,112.36015302762644,1,61,6.798688093759964,30849.326385671226,0
9.0,0.0,2.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,6.936406201900433,32314.40510447937,0
9.0,0.0,3.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,7.4760938680337405,36537.386942485806,0
9.0,0.0,4.0,260.0065640997799,158.74627518729483,94.38064900882576,1,55,19.78808724713185,158932.2985661558,0
9.0,0.0,5.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,45.77837863452601,550150.1930924694,0
9.0,0.0,6.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,35.72061594094084,357031.66585081024,0
9.0,0.0,7.0,277.11700928910966,125.19829249706878,42.4916452739486,1,76,50.879789398842554,653484.090294071,0
9.0,0.0,8.0,273.77950598236873,119.20713993876458,39.6648689991739,1,83,30.166509672779647,277540.9380515261,0
9.0,0.0,9.0,277.11700928910966,125.19829249706878,42.4916452739486,1,76,34.83176633970722,364746.61555042927,0
9.0,1.0,0.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,6.5193609558765795,29286.588473329786,0
9.0,1.0,1.0,265.55254516920866,164.03551461738405,106.89917714804841,1,54,7.789336721918942,37166.056089266836,0
9.0,1.0,2.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,6.394064636211537,27077.92011801661,0
9.0,1.0,3.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,10.296652728508796,55473.31991214927,0
9.0,1.0,4.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,25.265829019598975,218546.85282639298,0
9.0,1.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,45.60107543222165,527981.8076060788,0
9.0,1.0,6.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,35.682016319184974,356552.5913658525,0
9.0,1.0,7.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,23.552552318092943,202961.1076795663,0
9.0,1.0,8.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,36.73584325292069,371848.4620875487,0
